season,league,match_id,crosses_openplay,shot_links,share_links_per_cross
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040J4,34,7,0.20588235294117646
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040J5,20,5,0.25
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040J6,15,8,0.5333333333333333
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040J7,16,4,0.25
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040J8,18,8,0.4444444444444444
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040J9,20,7,0.35
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JA,18,3,0.16666666666666666
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JB,18,5,0.2777777777777778
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JC,14,1,0.07142857142857142
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JD,22,5,0.22727272727272727
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JE,10,2,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JF,20,7,0.35
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JG,18,2,0.1111111111111111
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JH,22,4,0.18181818181818182
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JI,18,9,0.5
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JJ,15,3,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JK,21,4,0.19047619047619047
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JL,14,2,0.14285714285714285
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JM,24,3,0.125
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JN,16,4,0.25
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JO,20,8,0.4
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JP,24,5,0.20833333333333334
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JQ,13,2,0.15384615384615385
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JR,28,7,0.25
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JS,19,4,0.21052631578947367
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JT,16,1,0.0625
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JU,21,4,0.19047619047619047
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JV,15,8,0.5333333333333333
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JW,16,1,0.0625
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JX,26,7,0.2692307692307692
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JY,17,7,0.4117647058823529
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040JZ,26,3,0.11538461538461539
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040K0,19,2,0.10526315789473684
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040K1,14,2,0.14285714285714285
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040K2,21,3,0.14285714285714285
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040K3,17,5,0.29411764705882354
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04034,21,5,0.23809523809523808
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04035,16,1,0.0625
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04036,24,4,0.16666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04037,25,8,0.32
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04038,18,5,0.2777777777777778
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04039,21,5,0.23809523809523808
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403A,9,3,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403B,13,6,0.46153846153846156
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403C,14,3,0.21428571428571427
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403D,18,7,0.3888888888888889
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403E,26,8,0.3076923076923077
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403F,15,2,0.13333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403G,26,6,0.23076923076923078
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403H,20,5,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403I,17,1,0.058823529411764705
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403J,15,1,0.06666666666666667
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403K,26,9,0.34615384615384615
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403L,12,3,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403M,10,0,0.0
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403N,21,4,0.19047619047619047
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403O,15,4,0.26666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403P,14,3,0.21428571428571427
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403Q,22,8,0.36363636363636365
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403R,19,3,0.15789473684210525
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403S,23,6,0.2608695652173913
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403T,12,3,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403U,19,3,0.15789473684210525
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403V,18,5,0.2777777777777778
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403W,14,5,0.35714285714285715
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403X,11,4,0.36363636363636365
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403Y,16,3,0.1875
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0403Z,13,1,0.07692307692307693
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04040,27,6,0.2222222222222222
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04041,16,4,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04042,20,9,0.45
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04043,19,4,0.21052631578947367
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04044,10,3,0.3
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04045,15,5,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04046,21,4,0.19047619047619047
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04047,24,4,0.16666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04048,26,6,0.23076923076923078
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04049,9,3,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404A,16,3,0.1875
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404B,25,6,0.24
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404C,21,5,0.23809523809523808
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404D,23,9,0.391304347826087
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404E,30,6,0.2
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404F,16,2,0.125
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404G,18,3,0.16666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404H,26,4,0.15384615384615385
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404I,26,6,0.23076923076923078
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404J,20,6,0.3
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404K,13,8,0.6153846153846154
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404L,15,2,0.13333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404M,19,7,0.3684210526315789
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404N,16,2,0.125
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404O,23,8,0.34782608695652173
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404P,11,3,0.2727272727272727
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404Q,23,5,0.21739130434782608
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404R,12,4,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404S,25,6,0.24
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404T,20,8,0.4
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404U,22,6,0.2727272727272727
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404V,18,4,0.2222222222222222
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404W,15,6,0.4
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404X,21,3,0.14285714285714285
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404Y,21,7,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0404Z,10,2,0.2
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04050,15,7,0.4666666666666667
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04051,15,3,0.2
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04052,15,2,0.13333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04053,9,1,0.1111111111111111
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04054,18,3,0.16666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04055,12,3,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04056,12,3,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04057,17,5,0.29411764705882354
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04058,29,4,0.13793103448275862
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04059,15,3,0.2
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405A,13,4,0.3076923076923077
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405B,24,5,0.20833333333333334
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405C,18,5,0.2777777777777778
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405D,16,7,0.4375
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405E,23,6,0.2608695652173913
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405F,23,6,0.2608695652173913
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405G,14,8,0.5714285714285714
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405H,20,3,0.15
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405I,23,4,0.17391304347826086
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405J,23,3,0.13043478260869565
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405K,18,4,0.2222222222222222
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405L,13,2,0.15384615384615385
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405M,18,2,0.1111111111111111
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405N,23,2,0.08695652173913043
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405O,19,8,0.42105263157894735
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405P,14,3,0.21428571428571427
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405Q,16,3,0.1875
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405R,24,8,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405S,16,4,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405T,29,7,0.2413793103448276
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405U,19,5,0.2631578947368421
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405V,10,1,0.1
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405W,10,2,0.2
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405X,16,1,0.0625
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405Y,22,4,0.18181818181818182
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0405Z,21,2,0.09523809523809523
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04060,12,4,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04061,16,3,0.1875
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04062,21,4,0.19047619047619047
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04063,14,4,0.2857142857142857
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04064,12,2,0.16666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04065,13,2,0.15384615384615385
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04066,13,3,0.23076923076923078
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04067,18,8,0.4444444444444444
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04068,15,4,0.26666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04069,16,4,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406A,22,1,0.045454545454545456
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406B,14,2,0.14285714285714285
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406C,15,6,0.4
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406D,10,3,0.3
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406E,20,6,0.3
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406F,18,5,0.2777777777777778
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406G,17,7,0.4117647058823529
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406H,14,2,0.14285714285714285
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406I,15,2,0.13333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406J,19,7,0.3684210526315789
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406K,25,8,0.32
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406L,9,1,0.1111111111111111
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406M,11,4,0.36363636363636365
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406N,26,7,0.2692307692307692
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406O,11,3,0.2727272727272727
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406P,31,8,0.25806451612903225
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406Q,26,5,0.19230769230769232
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406R,20,7,0.35
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406S,12,1,0.08333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406T,14,6,0.42857142857142855
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406U,22,4,0.18181818181818182
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406V,14,3,0.21428571428571427
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406W,14,3,0.21428571428571427
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406X,17,8,0.47058823529411764
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406Y,18,5,0.2777777777777778
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0406Z,13,5,0.38461538461538464
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04070,29,6,0.20689655172413793
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04071,14,7,0.5
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04072,21,4,0.19047619047619047
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04073,18,7,0.3888888888888889
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04074,15,5,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04075,15,1,0.06666666666666667
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04076,19,7,0.3684210526315789
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04077,13,1,0.07692307692307693
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04078,21,4,0.19047619047619047
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04079,17,1,0.058823529411764705
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407A,19,4,0.21052631578947367
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407B,18,8,0.4444444444444444
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407C,9,2,0.2222222222222222
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407D,20,8,0.4
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407E,14,3,0.21428571428571427
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407F,14,6,0.42857142857142855
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407G,22,2,0.09090909090909091
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407H,13,5,0.38461538461538464
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407I,26,8,0.3076923076923077
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407J,19,6,0.3157894736842105
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407K,27,5,0.18518518518518517
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407L,21,7,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407M,24,2,0.08333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407N,15,6,0.4
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407O,36,8,0.2222222222222222
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407P,16,3,0.1875
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407Q,16,1,0.0625
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407R,23,7,0.30434782608695654
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407S,15,3,0.2
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407T,15,4,0.26666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407U,18,3,0.16666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407V,20,3,0.15
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407W,26,7,0.2692307692307692
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407X,11,2,0.18181818181818182
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407Y,21,5,0.23809523809523808
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0407Z,17,4,0.23529411764705882
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04080,15,2,0.13333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04081,33,8,0.24242424242424243
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04082,16,2,0.125
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04083,19,3,0.15789473684210525
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04084,11,4,0.36363636363636365
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04085,17,2,0.11764705882352941
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04086,21,3,0.14285714285714285
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04087,26,7,0.2692307692307692
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04088,14,6,0.42857142857142855
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04089,17,1,0.058823529411764705
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408A,20,5,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408B,19,5,0.2631578947368421
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408C,23,7,0.30434782608695654
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408D,21,1,0.047619047619047616
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408E,24,3,0.125
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408F,22,5,0.22727272727272727
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408G,18,3,0.16666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408H,20,5,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408I,28,7,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408J,26,5,0.19230769230769232
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408K,28,6,0.21428571428571427
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408L,20,0,0.0
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408M,10,1,0.1
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408N,21,0,0.0
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408O,19,7,0.3684210526315789
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408P,20,3,0.15
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408Q,20,5,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408R,14,3,0.21428571428571427
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408S,19,5,0.2631578947368421
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408T,28,6,0.21428571428571427
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408U,16,3,0.1875
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408V,15,5,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408W,16,3,0.1875
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408X,10,1,0.1
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408Y,21,4,0.19047619047619047
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0408Z,16,3,0.1875
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04090,22,7,0.3181818181818182
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04091,38,9,0.23684210526315788
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04092,19,4,0.21052631578947367
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04093,13,4,0.3076923076923077
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04094,17,2,0.11764705882352941
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04095,13,5,0.38461538461538464
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04096,29,6,0.20689655172413793
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04097,11,5,0.45454545454545453
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04098,25,11,0.44
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J04099,15,4,0.26666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409A,17,4,0.23529411764705882
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409B,23,4,0.17391304347826086
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409C,17,5,0.29411764705882354
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409D,20,2,0.1
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409E,26,8,0.3076923076923077
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409F,17,4,0.23529411764705882
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409G,25,5,0.2
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409H,25,4,0.16
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409I,33,11,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409J,24,4,0.16666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409K,14,4,0.2857142857142857
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409L,18,2,0.1111111111111111
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409M,22,2,0.09090909090909091
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409N,8,3,0.375
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409O,22,6,0.2727272727272727
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409P,16,4,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409Q,35,3,0.08571428571428572
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409R,26,6,0.23076923076923078
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409S,20,6,0.3
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409T,25,7,0.28
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409U,23,6,0.2608695652173913
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409V,22,3,0.13636363636363635
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409W,11,1,0.09090909090909091
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409X,17,3,0.17647058823529413
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409Y,20,5,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J0409Z,10,3,0.3
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040A0,19,4,0.21052631578947367
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040A1,21,4,0.19047619047619047
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040A2,18,6,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040A3,21,7,0.3333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040A4,26,5,0.19230769230769232
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040A5,18,3,0.16666666666666666
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040A6,14,6,0.42857142857142855
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040A7,15,6,0.4
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040A8,25,7,0.28
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040A9,24,5,0.20833333333333334
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AA,23,8,0.34782608695652173
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AB,19,6,0.3157894736842105
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AC,7,5,0.7142857142857143
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AD,14,2,0.14285714285714285
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AE,28,4,0.14285714285714285
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AF,8,3,0.375
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AG,22,5,0.22727272727272727
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AH,15,8,0.5333333333333333
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AI,11,4,0.36363636363636365
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AJ,19,6,0.3157894736842105
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AK,22,5,0.22727272727272727
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AL,21,6,0.2857142857142857
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AM,16,4,0.25
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AN,21,3,0.14285714285714285
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AO,13,2,0.15384615384615385
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AP,8,3,0.375
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AQ,15,3,0.2
DFL-SEA-0001K8,Bundesliga,DFL-MAT-J040AR,10,2,0.2
